variant benchmark kernel_index ipc_base ipc_tuned ipc_gain_pct read_base read_tuned read_change_pct write_base write_tuned write_change_pct ipc_gain_class read_change_class write_change_class
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 12 17.5942 17.9367 1.947 48986 7396 -84.902 1051 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 13 17.5762 18.0014 2.419 53110 8007 -84.924 1196 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 14 17.6142 17.9659 1.997 57154 8648 -84.869 1221 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 15 17.5862 18.0245 2.492 61172 9270 -84.846 1287 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 16 17.6002 17.9409 1.936 65195 9869 -84.862 1359 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 17 17.5802 17.9659 2.194 69168 10425 -84.928 1365 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 18 17.5942 17.9367 1.947 73208 11076 -84.871 1455 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 19 17.5762 18.0014 2.419 77332 11687 -84.887 1600 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 20 17.6142 17.9659 1.997 81376 12328 -84.851 1625 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 21 17.5762 18.0014 2.419 85500 12939 -84.867 1770 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 22 17.5942 17.9367 1.947 89540 13590 -84.822 1860 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 23 17.6142 17.9659 1.997 93584 14231 -84.793 1885 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 24 17.5762 18.0014 2.419 97708 14842 -84.810 2030 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 25 17.5942 17.9367 1.947 101748 15493 -84.773 2120 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 26 17.6142 17.9659 1.997 105792 16134 -84.749 2145 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 27 17.5762 18.0014 2.419 109916 16745 -84.766 2290 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 28 17.5942 17.9367 1.947 113956 17396 -84.734 2380 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 29 17.6142 17.9659 1.997 118000 18037 -84.714 2405 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 30 17.5762 18.0014 2.419 122124 18648 -84.730 2550 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 31 17.6002 18.0014 2.280 126147 19259 -84.733 2622 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 32 17.5802 17.9659 2.194 130120 19900 -84.706 2628 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 33 17.5942 18.0245 2.446 134160 20522 -84.703 2718 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 34 17.5762 17.9409 2.075 138284 21121 -84.726 2863 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 35 17.6142 17.9659 1.997 142328 21677 -84.770 2888 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 36 17.5862 17.9367 1.993 146346 22328 -84.743 2954 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 37 17.6002 18.0014 2.280 150369 22939 -84.745 3026 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 38 17.5802 17.9659 2.194 154342 23580 -84.722 3032 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 39 17.5942 18.0245 2.446 158382 24202 -84.719 3122 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 40 17.5762 17.9409 2.075 162506 24801 -84.738 3267 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 41 17.6665 17.9826 1.789 166616 25461 -84.719 3334 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 42 17.5802 17.9993 2.384 170581 25964 -84.779 3442 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 43 17.5484 18.0056 2.605 174596 26554 -84.791 3449 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 44 17.6263 17.9659 1.927 178734 27296 -84.728 3530 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 45 17.5862 18.0602 2.695 182894 27916 -84.737 3734 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 46 17.5802 17.9826 2.289 186910 28432 -84.788 3791 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 47 17.5962 17.993 2.255 190987 29043 -84.793 3870 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 48 17.5962 17.9951 2.267 195018 29701 -84.770 4033 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 49 17.6042 17.9805 2.138 198860 30372 -84.727 4033 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 50 17.6183 17.9972 2.151 202855 31032 -84.702 4127 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 51 17.3439 18.014 3.864 207061 31603 -84.737 4287 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 52 17.5782 17.9951 2.372 211100 32184 -84.754 4363 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 53 17.5683 18.0644 2.824 215198 32914 -84.705 4406 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 54 17.5982 17.9763 2.149 219208 33579 -84.682 4595 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 55 17.5523 18.014 2.630 223336 34150 -84.709 4772 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 56 17.6504 18.035 2.179 227298 34732 -84.720 4790 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 57 17.3439 18.014 3.864 231504 35303 -84.751 4950 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 58 17.5782 17.9951 2.372 235543 35884 -84.765 5026 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 59 17.5683 18.0644 2.824 239641 36614 -84.721 5069 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 60 17.5982 17.9763 2.149 243651 37279 -84.700 5258 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 61 17.6082 17.9993 2.221 247641 37941 -84.679 5265 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 62 17.5962 17.993 2.255 251718 38552 -84.684 5344 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 63 17.5982 17.9763 2.149 255728 39217 -84.665 5533 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 64 17.6082 17.9993 2.221 259718 39879 -84.645 5540 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 65 17.5962 17.993 2.255 263795 40490 -84.651 5619 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 66 17.5982 17.9763 2.149 267805 41155 -84.632 5808 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 67 17.6082 17.9993 2.221 271795 41817 -84.615 5815 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 68 17.5962 17.993 2.255 275872 42428 -84.620 5894 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 69 17.5982 17.9763 2.149 279882 43093 -84.603 6083 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 70 17.6082 17.9993 2.221 283872 43755 -84.586 6090 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 71 17.6504 18.0644 2.346 287834 44485 -84.545 6108 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 72 17.5802 17.9805 2.277 291850 45156 -84.528 6165 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 73 17.2954 17.6968 2.321 296158 45736 -84.557 6475 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 74 17.4731 17.8746 2.298 300582 46318 -84.591 6716 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 75 17.5683 17.7171 0.847 304783 46834 -84.634 7035 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 76 17.5146 17.9847 2.684 309060 47435 -84.652 7426 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 77 17.5623 18.0518 2.787 313395 48165 -84.631 7798 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 78 17.5583 17.968 2.333 317601 48836 -84.623 8080 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 79 17.5503 18.0266 2.714 321905 49416 -84.649 8434 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 80 17.5324 18.0287 2.831 326366 49998 -84.680 8735 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 81 17.5205 18.014 2.817 330598 50688 -84.668 9153 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 82 17.5424 17.9888 2.545 334969 51319 -84.679 9522 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 83 17.3575 17.9305 3.301 339441 52084 -84.656 9813 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 84 17.5324 17.9305 2.271 343744 52749 -84.655 10160 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 85 17.5324 17.9868 2.592 348123 53432 -84.651 10497 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 86 17.5583 17.97 2.345 352425 53961 -84.689 10816 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 87 17.5603 18.0035 2.524 356700 54534 -84.712 11160 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 88 17.477 18.014 3.073 361148 55163 -84.726 11551 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 89 17.2993 17.9721 3.889 365670 55872 -84.721 11783 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 90 17.4357 17.9513 2.957 370009 56551 -84.716 12191 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 91 17.5942 17.9888 2.243 374197 57158 -84.725 12563 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 92 17.5503 17.9805 2.451 378404 57687 -84.755 12839 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 93 17.5484 17.9367 2.213 382819 58297 -84.772 13258 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 94 17.5324 17.9763 2.532 387220 58916 -84.785 13596 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 95 17.5305 17.918 2.210 391536 59586 -84.781 13879 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 96 17.5663 17.9742 2.322 395874 60295 -84.769 14298 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 97 17.5942 17.9888 2.243 400062 60902 -84.777 14670 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 98 17.5503 17.9805 2.451 404269 61431 -84.804 14946 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 99 17.5484 17.9367 2.213 408684 62041 -84.819 15365 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 100 17.5324 17.9763 2.532 413085 62660 -84.831 15703 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 101 17.4593 17.9388 2.746 417558 63257 -84.851 16107 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 102 17.5902 17.9347 1.958 421782 63775 -84.880 16429 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 103 17.5324 17.9763 2.532 426183 64394 -84.891 16767 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 104 17.4593 17.9388 2.746 430656 64991 -84.909 17171 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 105 17.5902 17.9347 1.958 434880 65509 -84.936 17493 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 106 17.5324 17.9763 2.532 439281 66128 -84.946 17831 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 107 17.4593 17.9388 2.746 443754 66725 -84.964 18235 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 108 17.5902 17.9347 1.958 447978 67243 -84.990 18557 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 109 17.5324 17.9763 2.532 452379 67862 -84.999 18895 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 110 17.4593 17.9388 2.746 456852 68459 -85.015 19299 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 111 17.5643 18.0035 2.501 461158 69018 -85.034 19680 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 112 17.5583 17.9638 2.309 465629 69754 -85.019 20006 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 113 17.3672 17.8684 2.886 470210 70484 -85.010 20420 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 114 17.377 17.918 3.113 474970 71237 -85.002 20960 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 115 17.4475 18.0771 3.609 479578 71843 -85.020 21354 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 116 17.4908 17.9492 2.621 484262 72424 -85.044 21766 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 117 17.3867 17.8622 2.735 488916 73189 -85.030 22262 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 118 17.4691 17.97 2.867 493562 73925 -85.022 22566 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 119 17.4278 17.9868 3.208 498230 74574 -85.032 23046 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 120 17.3264 17.918 3.414 502934 75273 -85.033 23596 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 121 17.4475 18.0329 3.355 507639 75939 -85.041 24048 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 122 17.3303 17.9118 3.355 512287 76565 -85.054 24558 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 123 17.4632 17.9409 2.735 516859 77101 -85.083 24829 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 124 17.4396 17.9721 3.053 521496 77800 -85.081 25255 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 125 17.3283 17.8911 3.248 526229 78512 -85.080 25796 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 126 17.4318 17.9742 3.112 530811 79028 -85.112 26156 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 127 17.3984 17.9742 3.309 535478 79665 -85.123 26438 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 128 17.3283 17.9056 3.332 540194 80377 -85.121 26993 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 129 17.4161 17.9409 3.013 544813 80979 -85.136 27304 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-512-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 130 17.4416 18.0813 3.668 549454 81524 -85.163 27774 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 1 16.2309 16.9044 4.149 4761 0 -100.000 434 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 2 17.2089 17.5563 2.019 8788 0 -100.000 475 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 3 17.3245 17.6685 1.986 12733 0 -100.000 476 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 4 17.3478 17.8108 2.669 16757 0 -100.000 556 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 5 17.3478 17.6928 1.989 20774 0 -100.000 623 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 6 17.5802 17.9868 2.313 24747 0 -100.000 629 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 7 17.5942 17.9596 2.077 28787 0 -100.000 719 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 8 17.5762 17.9805 2.300 32911 0 -100.000 864 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 9 17.6142 17.9868 2.115 36955 0 -100.000 889 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 10 17.5862 17.9596 2.123 40973 0 -100.000 955 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 11 17.5802 17.9742 2.241 44946 0 -100.000 961 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 12 17.5942 17.9868 2.231 48986 0 -100.000 1051 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 13 17.5762 17.9805 2.300 53110 0 -100.000 1196 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 14 17.6142 17.9868 2.115 57154 0 -100.000 1221 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 15 17.5862 17.9596 2.123 61172 0 -100.000 1287 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 16 17.6002 17.9805 2.161 65195 0 -100.000 1359 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 17 17.5802 17.9868 2.313 69168 0 -100.000 1365 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 18 17.5942 17.9596 2.077 73208 0 -100.000 1455 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 19 17.5762 17.9805 2.300 77332 0 -100.000 1600 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 20 17.6142 17.9868 2.115 81376 0 -100.000 1625 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 21 17.5762 17.9805 2.300 85500 0 -100.000 1770 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 22 17.5942 17.9596 2.077 89540 0 -100.000 1860 0 -100.000 better better better
dse-iter-II-mshr-ent-1024-miss-q-ent-1024-mq-ent-wp-wb streamcluster-rodinia-2.0-ft 23 17.6142 17.9742 2.044 93584 0 -100.000 1885 0 -100.000 better better better
